CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A04-6100001-6200000,3,0.0505964,0.0859036
A04-6125001-6225000,3,0.0505964,0.0859036
A04-6150001-6250000,3,0.0505964,0.0859036
A04-6200001-6300000,11,0.0455003,0.041148
A04-6225001-6325000,11,0.0455003,0.041148
A04-6250001-6350000,11,0.0455003,0.041148
A04-6275001-6375000,14,0.0597002,0.0605658
A04-6300001-6400000,3,0.0928182,0.131764
A04-6325001-6425000,3,0.0928182,0.131764
A04-6350001-6450000,3,0.0928182,0.131764
A04-6400001-6500000,1,0.0987159,0.0987159
A04-6425001-6525000,1,0.0987159,0.0987159
A04-6450001-6550000,1,0.0987159,0.0987159
A04-6475001-6575000,1,0.0987159,0.0987159
A04-6500001-6600000,5,0.134639,0.117587
A04-6525001-6625000,5,0.134639,0.117587
A04-6550001-6650000,5,0.134639,0.117587
A04-6575001-6675000,5,0.134639,0.117587
A04-6650001-6750000,12,0.063097,0.0668051
A04-6675001-6775000,12,0.063097,0.0668051
A04-6700001-6800000,22,0.0397403,0.0428105
A04-6725001-6825000,22,0.0397403,0.0428105
A04-6750001-6850000,23,0.169274,0.127406
A04-6775001-6875000,23,0.169274,0.127406
A04-6800001-6900000,13,0.254658,0.214629
A04-6825001-6925000,18,0.219676,0.189681
A04-6850001-6950000,5,0.109052,0.124817
A04-6875001-6975000,5,0.109052,0.124817
A04-6900001-7000000,5,0.109052,0.124817
A04-6975001-7075000,3,0.128675,0.137725
A04-7000001-7100000,3,0.128675,0.137725
A04-7025001-7125000,3,0.128675,0.137725
A04-7050001-7150000,6,0.208084,0.183771
A04-7075001-7175000,3,0.253537,0.229818
A04-7100001-7200000,3,0.253537,0.229818
A04-7125001-7225000,3,0.253537,0.229818
A04-7200001-7300000,20,0.151199,0.127269
A04-7225001-7325000,26,0.139313,0.110028
A04-7250001-7350000,26,0.139313,0.110028
A04-7275001-7375000,28,0.16906,0.134208
A04-7300001-7400000,13,0.200483,0.164105
A04-7325001-7425000,7,0.26138,0.259717
A04-7350001-7450000,7,0.26138,0.259717
A04-7375001-7475000,5,0.165375,0.18418
A04-7425001-7525000,8,0.0885388,0.110303
A04-7450001-7550000,8,0.0885388,0.110303
A04-7475001-7575000,8,0.0885388,0.110303
A04-7500001-7600000,8,0.0885388,0.110303
A04-7550001-7650000,5,0.0538091,0.0590832
A04-7575001-7675000,5,0.0538091,0.0590832
A04-7600001-7700000,5,0.0538091,0.0590832
A04-7625001-7725000,5,0.0538091,0.0590832
A04-7900001-8000000,2,0.167532,0.174326
A04-7925001-8025000,2,0.167532,0.174326
A04-7950001-8050000,2,0.167532,0.174326
A04-7975001-8075000,8,0.0688405,0.0815423
A04-8000001-8100000,6,0.0371308,0.0506145
A04-8025001-8125000,9,0.0411773,0.044269
A04-8050001-8150000,9,0.0411773,0.044269
A04-8075001-8175000,4,0.211978,0.112374
A04-8100001-8200000,4,0.211978,0.112374
A04-8125001-8225000,1,0.354764,0.354764
A04-8150001-8250000,1,0.354764,0.354764
A04-8350001-8450000,1,0.233178,0.233178
A04-8375001-8475000,7,0.0925456,0.0817588
A04-8400001-8500000,7,0.0925456,0.0817588
A04-8425001-8525000,7,0.0925456,0.0817588
A04-8450001-8550000,7,0.0587158,0.0504262
A04-8475001-8575000,1,0.0138493,0.0138493
A04-8500001-8600000,7,0.746685,0.537628
A04-8525001-8625000,7,0.746685,0.537628
A04-8550001-8650000,7,0.685581,0.573137
A04-8575001-8675000,9,0.617822,0.475916
A04-8600001-8700000,5,0.165278,0.145965
A04-8625001-8725000,8,0.119428,0.117655
A04-8650001-8750000,7,0.0870986,0.0969747
A04-8675001-8775000,5,0.0653624,0.0815069
A04-8700001-8800000,3,0.0656553,0.0704705
A04-8850001-8950000,2,0.0858414,0.0517258
A04-8875001-8975000,17,0.247805,0.180549
A04-8900001-9000000,20,0.291242,0.213326
A04-8925001-9025000,23,0.312611,0.228423
A04-8950001-9050000,21,0.319961,0.245251
A04-8975001-9075000,6,0.488091,0.364068
A04-9000001-9100000,7,0.358155,0.303462
A04-9025001-9125000,4,0.282306,0.284255
A04-9050001-9150000,7,0.203774,0.175144
A04-9075001-9175000,12,0.145056,0.104346
A04-9100001-9200000,8,0.0300255,0.0143914
A04-9125001-9225000,8,0.0300255,0.0143914
A04-9150001-9250000,5,0.00168733,0.00522765
A04-9175001-9275000,2,0.24748,0.156412
A04-9200001-9300000,2,0.24748,0.156412
A04-9225001-9325000,2,0.24748,0.156412
A04-9250001-9350000,2,0.24748,0.156412
A04-9400001-9500000,7,0.254242,0.149751
A04-9425001-9525000,17,0.218515,0.149535
A04-9450001-9550000,17,0.218515,0.149535
A04-9475001-9575000,17,0.218515,0.149535
A04-9500001-9600000,11,0.172933,0.134438
A04-9525001-9625000,9,0.0326913,0.0319417
A04-9550001-9650000,9,0.0326913,0.0319417
A04-9575001-9675000,9,0.0326913,0.0319417
A04-9600001-9700000,11,0.0458156,0.0368838
A04-9625001-9725000,12,0.0538868,0.0435765
A04-9650001-9750000,12,0.0538868,0.0435765
A04-9675001-9775000,12,0.0538868,0.0435765
A04-9700001-9800000,9,0.0551914,0.0466327
A04-9750001-9850000,2,0.00465441,0.0162041
A04-9775001-9875000,2,0.00465441,0.0162041
A04-9800001-9900000,32,0.134593,0.126778
A04-9825001-9925000,32,0.134593,0.126778
A04-9850001-9950000,33,0.133921,0.127957
A04-9875001-9975000,35,0.155072,0.138388
A04-9900001-10000000,5,0.195887,0.163822
A04-9925001-10025000,10,0.143356,0.0995619
A04-9950001-10050000,7,0.184157,0.113931
A04-9975001-10075000,5,0.040709,0.0353022
A04-10000001-10100000,5,0.040709,0.0353022
A04-10100001-10200000,6,0.0632922,0.0910185
A04-10125001-10225000,6,0.0632922,0.0910185
A04-10150001-10250000,14,0.0807902,0.0681092
A04-10175001-10275000,14,0.0807902,0.0681092
A04-10200001-10300000,8,0.0924123,0.0509273
A04-10225001-10325000,8,0.0924123,0.0509273
A04-10300001-10400000,1,0.273698,0.273698
A04-10325001-10425000,1,0.273698,0.273698
A04-10350001-10450000,2,0.236995,0.158087
A04-10375001-10475000,2,0.236995,0.158087
A04-10400001-10500000,5,0.0328384,0.036694
A04-10425001-10525000,5,0.0328384,0.036694
A04-10450001-10550000,4,0.0320774,0.0352486
A04-10475001-10575000,4,0.0320774,0.0352486
A04-10525001-10625000,6,0.16153,0.067234
A04-10550001-10650000,6,0.16153,0.067234
A04-10575001-10675000,6,0.16153,0.067234
A04-10600001-10700000,7,0.141269,0.0580498
A04-10625001-10725000,1,0.00294491,0.00294491
A04-10650001-10750000,1,0.00294491,0.00294491
A04-10675001-10775000,2,0.436923,0.30472
A04-10700001-10800000,1,0.606494,0.606494
A04-10725001-10825000,1,0.606494,0.606494
A04-10750001-10850000,1,0.606494,0.606494
A04-10775001-10875000,5,0.149391,0.142844
A04-10800001-10900000,5,0.149391,0.142844
A04-10825001-10925000,9,0.130238,0.109142
A04-10850001-10950000,10,0.120249,0.101931
A04-10875001-10975000,13,0.117112,0.0817827
A04-10900001-11000000,13,0.117112,0.0817827
A04-10925001-11025000,9,0.123872,0.0883463
A04-10950001-11050000,11,0.112313,0.075536
A04-10975001-11075000,3,0.0203445,0.0242694
A04-11000001-11100000,3,0.0203445,0.0242694
A04-11025001-11125000,6,0.0543843,0.0488095
A04-11050001-11150000,5,0.224673,0.196772
A04-11075001-11175000,7,0.218723,0.182869
A04-11100001-11200000,7,0.218723,0.182869
A04-11125001-11225000,11,0.348141,0.326079
A04-11150001-11250000,9,0.333057,0.313673
A04-11175001-11275000,7,0.370342,0.360976
A04-11200001-11300000,9,0.313323,0.312003
A04-11225001-11325000,2,0.152717,0.140598
A04-11250001-11350000,2,0.152717,0.140598
A04-11275001-11375000,2,0.152717,0.140598
A04-11300001-11400000,4,0.113524,0.103462
A04-11325001-11425000,4,0.113524,0.103462
A04-11350001-11450000,4,0.113524,0.103462
A04-11375001-11475000,4,0.113524,0.103462
A04-11500001-11600000,2,0.412762,0.22301
A04-11525001-11625000,4,0.281119,0.172511
A04-11550001-11650000,5,0.293823,0.203493
A04-11575001-11675000,5,0.293823,0.203493
A04-11600001-11700000,3,0.208554,0.190482
A04-11625001-11725000,1,0.327422,0.327422
A04-11700001-11800000,5,0.174824,0.130279
A04-11725001-11825000,5,0.174824,0.130279
A04-11750001-11850000,5,0.174824,0.130279
A04-11775001-11875000,5,0.174824,0.130279
A04-11800001-11900000,11,0.115874,0.0976309
A04-11825001-11925000,19,0.0990222,0.0988446
A04-11850001-11950000,22,0.127899,0.123169
A04-11875001-11975000,29,0.147858,0.132169
A04-11900001-12000000,19,0.154629,0.144043
A04-11925001-12025000,17,0.178522,0.151115
A04-11950001-12050000,18,0.135625,0.120928
A04-11975001-12075000,11,0.0823039,0.0957752
A04-12000001-12100000,14,0.135377,0.128193
A04-12025001-12125000,21,0.264982,0.217556
A04-12050001-12150000,17,0.316019,0.242898
A04-12075001-12175000,17,0.316019,0.242898
A04-12100001-12200000,23,0.402155,0.289765
A04-12125001-12225000,20,0.559613,0.449338
A04-12150001-12250000,44,0.408508,0.318088
A04-12175001-12275000,44,0.408508,0.318088
A04-12200001-12300000,44,0.355155,0.289363
A04-12225001-12325000,34,0.241475,0.20587
A04-12250001-12350000,11,0.229865,0.179248
A04-12275001-12375000,15,0.219518,0.16589
A04-12300001-12400000,5,0.177588,0.0995771
A04-12325001-12425000,6,0.233533,0.146616
A04-12350001-12450000,5,0.242059,0.179689
A04-12375001-12475000,7,0.226665,0.164697
A04-12400001-12500000,7,0.226665,0.164697
A04-12425001-12525000,6,0.153478,0.128512
A04-12450001-12550000,11,0.128558,0.102474
A04-12475001-12575000,9,0.143779,0.112993
A04-12500001-12600000,24,0.142449,0.118443
A04-12525001-12625000,26,0.132339,0.108381
A04-12550001-12650000,28,0.126584,0.117167
A04-12575001-12675000,24,0.117554,0.109162
A04-12600001-12700000,14,0.176845,0.13973
A04-12625001-12725000,12,0.193205,0.165077
A04-12650001-12750000,9,0.284808,0.195228
A04-12675001-12775000,10,0.279845,0.191531
A04-12700001-12800000,5,0.193354,0.150658
A04-12725001-12825000,5,0.193354,0.150658
A04-12750001-12850000,1,0.15826,0.15826
A04-12800001-12900000,2,0.511738,0.508644
A04-12825001-12925000,5,0.352475,0.305368
A04-12850001-12950000,6,0.317464,0.251406
A04-12875001-12975000,7,0.284409,0.213196
A04-12900001-13000000,5,0.133208,0.0950166
A04-12925001-13025000,7,0.0756872,0.0557566
A04-12950001-13050000,18,0.162819,0.13964
A04-12975001-13075000,20,0.161855,0.139836
A04-13000001-13100000,20,0.161855,0.139836
A04-13025001-13125000,15,0.201494,0.158129
A04-13050001-13150000,3,0.104482,0.0890386
A04-13325001-13425000,8,0.0783228,0.0902863
A04-13350001-13450000,8,0.0783228,0.0902863
A04-13375001-13475000,8,0.0783228,0.0902863
A04-13400001-13500000,8,0.0783228,0.0902863
A04-13650001-13750000,5,0.407863,0.275687
A04-13675001-13775000,8,0.340335,0.262616
A04-13700001-13800000,8,0.340335,0.262616
A04-13725001-13825000,8,0.340335,0.262616
A04-13750001-13850000,3,0.221247,0.240831
A04-13825001-13925000,8,0.120595,0.112213
A04-13850001-13950000,12,0.127151,0.1147
A04-13875001-13975000,18,0.118215,0.105462
A04-13900001-14000000,18,0.118215,0.105462
A04-13925001-14025000,10,0.115921,0.100061
A04-13950001-14050000,6,0.0985907,0.0869859
A04-13975001-14075000,20,0.186054,0.119903
A04-14000001-14100000,20,0.186054,0.119903
A04-14025001-14125000,21,0.184912,0.120025
A04-14050001-14150000,21,0.184912,0.120025
A04-14075001-14175000,1,0.122461,0.122461
A04-14100001-14200000,8,0.0512007,0.054539
A04-14125001-14225000,7,0.0478511,0.0448358
A04-14150001-14250000,7,0.0478511,0.0448358
A04-14175001-14275000,9,0.0942115,0.0638336
A04-14200001-14300000,5,0.108452,0.0492408
A04-14225001-14325000,14,0.0555616,0.0450441
A04-14250001-14350000,14,0.0555616,0.0450441
A04-14275001-14375000,12,0.0297522,0.0308305
A04-14300001-14400000,9,0.0350044,0.0427126
A04-14550001-14650000,3,0.139017,0.115019
A04-14575001-14675000,3,0.139017,0.115019
A04-14600001-14700000,3,0.139017,0.115019
A04-14625001-14725000,4,0.136692,0.0948818
A04-14650001-14750000,12,0.0818633,0.0456279
A04-14675001-14775000,15,0.0820796,0.0540335
A04-14700001-14800000,15,0.0820796,0.0540335
A04-14725001-14825000,14,0.0825011,0.0554309
A04-14750001-14850000,8,0.11149,0.109935
A04-14775001-14875000,5,0.13266,0.123303
A04-14800001-14900000,10,0.18827,0.134288
A04-14825001-14925000,10,0.18827,0.134288
A04-14850001-14950000,12,0.168027,0.139846
A04-14875001-14975000,15,0.281347,0.197149
A04-14900001-15000000,14,0.230019,0.166512
A04-14925001-15025000,14,0.230019,0.166512
A04-14950001-15050000,7,0.317881,0.197056
A04-14975001-15075000,4,0.0303995,0.0250763
A04-15025001-15125000,14,0.0773788,0.0893783
A04-15050001-15150000,14,0.0773788,0.0893783
A04-15075001-15175000,14,0.0773788,0.0893783
A04-15100001-15200000,14,0.0773788,0.0893783
A04-15175001-15275000,21,0.253455,0.199034
A04-15200001-15300000,21,0.253455,0.199034
A04-15225001-15325000,21,0.253455,0.199034
A04-15250001-15350000,23,0.243155,0.18698
A04-15275001-15375000,2,0.0593948,0.0604133
A04-15300001-15400000,2,0.0593948,0.0604133
A04-15325001-15425000,12,0.217067,0.212766
A04-15350001-15450000,10,0.243327,0.243237
A04-15375001-15475000,10,0.243327,0.243237
A04-15400001-15500000,11,0.276512,0.267854
A04-15425001-15525000,1,0.514027,0.514027
A04-15450001-15550000,4,0.176852,0.194443
A04-15475001-15575000,7,0.0964017,0.120502
A04-15500001-15600000,6,0.0378553,0.0549149
A04-15525001-15625000,7,0.0262837,0.0438388
A04-15550001-15650000,4,-0.00317923,0.0107817
A04-15575001-15675000,1,-0.0226176,-0.0226176
A04-15600001-15700000,14,0.262496,0.229783
A04-15625001-15725000,17,0.304099,0.262852
A04-15650001-15750000,17,0.304099,0.262852
A04-15675001-15775000,22,0.252178,0.224974
A04-15700001-15800000,9,0.20183,0.189984
A04-15725001-15825000,5,0.132028,0.0961915
A04-15750001-15850000,9,0.115954,0.104194
A04-15775001-15875000,4,0.0800227,0.114197
A04-15800001-15900000,4,0.0800227,0.114197
A04-15825001-15925000,4,0.0800227,0.114197
A04-15875001-15975000,4,0.167585,0.160105
A04-15900001-16000000,7,0.208597,0.139162
A04-15925001-16025000,10,0.178988,0.130662
A04-15950001-16050000,13,0.164899,0.123455
A04-15975001-16075000,15,0.172274,0.136578
A04-16000001-16100000,12,0.144957,0.142913
A04-16025001-16125000,10,0.154383,0.148908
A04-16050001-16150000,12,0.165503,0.140149
A04-16075001-16175000,6,0.15071,0.0996023
A04-16100001-16200000,7,0.122134,0.0867953
A04-16125001-16225000,6,0.124904,0.0834938
A04-16150001-16250000,1,0.00995334,0.00995334
A04-16175001-16275000,1,0.00995334,0.00995334
A04-16375001-16475000,2,0.138633,0.135966
A04-16400001-16500000,2,0.138633,0.135966
A04-16425001-16525000,7,0.277048,0.250819
A04-16450001-16550000,13,0.140838,0.132506
A04-16475001-16575000,11,0.141153,0.131877
A04-16500001-16600000,16,0.115973,0.107487
A04-16525001-16625000,11,0.0128211,0.0214542
A04-16550001-16650000,5,0.0421466,0.0538297
A04-16575001-16675000,8,0.0482336,0.0475778
A04-16600001-16700000,3,0.0580308,0.037158
A04-16625001-16725000,3,0.0580308,0.037158
A04-16650001-16750000,3,0.0580308,0.037158
A04-16675001-16775000,3,0.0190619,0.0227362
A04-16700001-16800000,3,0.0190619,0.0227362
A04-16725001-16825000,3,0.0190619,0.0227362
A04-16750001-16850000,4,0.0821774,0.0869784
A04-16775001-16875000,10,0.427923,0.3752
A04-16800001-16900000,14,0.432741,0.397535
A04-16825001-16925000,23,0.409433,0.379545
A04-16850001-16950000,24,0.395117,0.350853
A04-16875001-16975000,15,0.375177,0.329879
A04-16900001-17000000,17,0.316205,0.270043
A04-16925001-17025000,11,0.120593,0.136783
A04-16950001-17050000,9,0.142004,0.170442
A04-16975001-17075000,9,0.142004,0.170442
A04-17000001-17100000,3,0.022128,0.0259819
A04-17125001-17225000,11,0.257544,0.2303
A04-17150001-17250000,11,0.257544,0.2303
A04-17175001-17275000,11,0.257544,0.2303
A04-17200001-17300000,11,0.257544,0.2303
A04-17250001-17350000,16,0.178533,0.143945
A04-17275001-17375000,16,0.178533,0.143945
A04-17300001-17400000,16,0.178533,0.143945
A04-17325001-17425000,16,0.178533,0.143945
A04-17475001-17575000,2,0.733883,0.727443
A04-17500001-17600000,2,0.733883,0.727443
A04-17525001-17625000,2,0.733883,0.727443
A04-17550001-17650000,2,0.733883,0.727443
A04-17600001-17700000,2,0.176266,0.141081
A04-17625001-17725000,2,0.176266,0.141081
A04-17650001-17750000,15,0.115587,0.111611
A04-17675001-17775000,20,0.100856,0.0981671
A04-17700001-17800000,20,0.124455,0.110033
A04-17725001-17825000,24,0.122894,0.115347
A04-17750001-17850000,18,0.138323,0.130679
A04-17775001-17875000,17,0.185177,0.175814
A04-17800001-17900000,15,0.165937,0.164624
A04-17825001-17925000,11,0.187592,0.172882
A04-17850001-17950000,4,0.232337,0.231452
A04-17875001-17975000,6,0.175314,0.178836
A04-17900001-18000000,15,0.126914,0.100679
A04-17925001-18025000,17,0.121571,0.0903311
A04-17950001-18050000,17,0.121571,0.0903311
A04-17975001-18075000,11,0.0587634,0.0420557
A04-18000001-18100000,2,0.0159742,0.0127209
A04-18050001-18150000,9,0.0410437,0.0265556
A04-18075001-18175000,9,0.0410437,0.0265556
A04-18100001-18200000,9,0.0410437,0.0265556
A04-18125001-18225000,9,0.0410437,0.0265556
A04-18150001-18250000,7,0.0987103,0.0987862
A04-18175001-18275000,7,0.0987103,0.0987862
A04-18200001-18300000,7,0.0987103,0.0987862
A04-18225001-18325000,22,0.267847,0.218255
A04-18250001-18350000,18,0.335933,0.265579
A04-18275001-18375000,18,0.335933,0.265579
A04-18300001-18400000,27,0.247354,0.211879
A04-18325001-18425000,22,0.104742,0.0975821
A04-18350001-18450000,19,0.0923658,0.0777102
A04-18375001-18475000,23,0.0793535,0.0689762
A04-18400001-18500000,17,0.201774,0.112785
A04-18425001-18525000,7,0.292287,0.197308
A04-18450001-18550000,7,0.292287,0.197308
A04-18475001-18575000,5,0.378947,0.262251
A04-18500001-18600000,2,0.0199058,0.0200289
A04-18525001-18625000,8,0.194704,0.156063
A04-18550001-18650000,11,0.20047,0.171658
A04-18575001-18675000,9,0.240896,0.205353
A04-18600001-18700000,15,0.162561,0.145877
A04-18625001-18725000,28,0.0904275,0.067991
A04-18650001-18750000,26,0.126519,0.0706069
A04-18675001-18775000,27,0.125308,0.0702549
A04-18700001-18800000,21,0.137933,0.0741383
A04-18725001-18825000,10,0.321841,0.221968
A04-18750001-18850000,16,0.202769,0.172537
A04-18775001-18875000,15,0.206843,0.179966
A04-18800001-18900000,17,0.208324,0.181131
A04-18825001-18925000,12,0.24133,0.22039
A04-18850001-18950000,5,0.33538,0.306401
A04-18875001-18975000,6,0.39915,0.35849
A04-18900001-19000000,8,0.394263,0.228583
A04-18925001-19025000,6,0.386839,0.111468
A04-18950001-19050000,13,0.340975,0.233036
A04-18975001-19075000,14,0.268582,0.185346
A04-19000001-19100000,12,0.28549,0.243157
A04-19025001-19125000,13,0.260239,0.245166
A04-19050001-19150000,8,0.182042,0.165384
A04-19075001-19175000,6,0.199732,0.189793
A04-19100001-19200000,4,0.198724,0.189563
A04-19125001-19225000,14,0.173473,0.163027
A04-19150001-19250000,33,0.156129,0.142937
A04-19175001-19275000,33,0.156129,0.142937
A04-19200001-19300000,33,0.156129,0.142937
A04-19225001-19325000,21,0.156002,0.139578
A05-1-100000,41,0.112142,0.104371
A05-25001-125000,32,0.114556,0.0999995
A05-50001-150000,36,0.0826204,0.0733585
A05-75001-175000,24,0.0816125,0.0697851
A05-100001-200000,31,0.0365471,0.0338755
A05-125001-225000,36,0.0378312,0.0339353
A05-150001-250000,31,0.0672018,0.0579118
A05-175001-275000,37,0.0401514,0.0429436
A05-200001-300000,27,0.0616224,0.07584
A05-225001-325000,22,0.0661273,0.0852796
A05-250001-350000,15,0.057556,0.0780281
A05-275001-375000,2,0.371044,0.370904
A05-400001-500000,2,0.262167,0.247409
A05-425001-525000,2,0.262167,0.247409
A05-450001-550000,4,0.403258,0.368161
A05-475001-575000,5,0.377679,0.344995
A05-500001-600000,4,0.473959,0.420196
A05-525001-625000,6,0.413229,0.356726
A05-550001-650000,9,0.22426,0.158309
A05-575001-675000,12,0.146115,0.101053
A05-600001-700000,11,0.0956849,0.0692729
A05-625001-725000,10,0.0341127,0.0289859
A05-650001-750000,21,0.129583,0.104283
A05-675001-775000,17,0.147927,0.126457
A05-700001-800000,17,0.147927,0.126457
A05-725001-825000,22,0.248562,0.189564
A05-750001-850000,8,0.404463,0.268746
A05-775001-875000,9,0.385675,0.238676
A05-800001-900000,10,0.362355,0.21902
A05-825001-925000,4,0.0529676,0.0455309
A05-850001-950000,5,0.0834978,0.0865793
A05-875001-975000,4,0.0943518,0.108696
A05-900001-1000000,6,0.231389,0.208097
A05-925001-1025000,7,0.227888,0.178024
A05-950001-1050000,4,0.311509,0.213375
A05-975001-1075000,4,0.311509,0.213375
A05-1000001-1100000,1,-0.00240884,-0.00240884
A05-1125001-1225000,5,0.0170001,0.0290405
A05-1150001-1250000,5,0.0170001,0.0290405
A05-1175001-1275000,5,0.0170001,0.0290405
A05-1200001-1300000,15,0.0492687,0.0699976
A05-1225001-1325000,20,0.158533,0.13034
A05-1250001-1350000,20,0.158533,0.13034
A05-1275001-1375000,30,0.196435,0.136956
A05-1300001-1400000,20,0.252354,0.160196
A05-1325001-1425000,12,0.268185,0.160041
A05-1350001-1450000,15,0.272057,0.185544
A05-1375001-1475000,17,0.138556,0.137877
A05-1400001-1500000,17,0.138556,0.137877
A05-1425001-1525000,21,0.19325,0.160503
A05-1450001-1550000,18,0.179985,0.139328
A05-1475001-1575000,6,0.267678,0.240877
A05-1500001-1600000,6,0.267678,0.240877
A05-1550001-1650000,3,0.121487,0.105243
A05-1575001-1675000,16,0.14606,0.0836387
A05-1600001-1700000,16,0.14606,0.0836387
