CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A03-3850001-3950000,40,0.294032,0.159575
A03-3875001-3975000,32,0.199583,0.110854
A03-3900001-4000000,14,0.229569,0.15986
A03-3925001-4025000,9,0.147917,0.0927746
A03-3975001-4075000,5,0.629193,0.602089
A03-4000001-4100000,5,0.629193,0.602089
A03-4025001-4125000,9,0.510649,0.394621
A03-4050001-4150000,15,0.395332,0.31544
A03-4075001-4175000,10,0.211303,0.172115
A03-4100001-4200000,16,0.325636,0.2538
A03-4125001-4225000,14,0.381956,0.325659
A03-4150001-4250000,8,0.504887,0.422403
A03-4175001-4275000,9,0.475964,0.3909
A03-4200001-4300000,3,0.44671,0.392815
A03-4225001-4325000,1,0.138876,0.138876
A03-4250001-4350000,2,0.185905,0.178457
A03-4275001-4375000,1,0.218037,0.218037
A03-4300001-4400000,4,0.303351,0.242852
A03-4325001-4425000,4,0.303351,0.242852
A03-4350001-4450000,3,0.352576,0.251123
A03-4375001-4475000,5,0.275391,0.141072
A03-4400001-4500000,2,-0.0296897,-0.0240044
A03-4425001-4525000,17,0.59095,0.305173
A03-4450001-4550000,17,0.59095,0.305173
A03-4475001-4575000,15,0.612586,0.349063
A03-4500001-4600000,25,0.499708,0.233184
A03-4525001-4625000,10,0.0956541,0.0593663
A03-4550001-4650000,13,0.210866,0.0883834
A03-4575001-4675000,13,0.210866,0.0883834
A03-4600001-4700000,5,0.304851,0.165898
A03-4625001-4725000,5,0.304851,0.165898
A03-4650001-4750000,2,0.138302,0.137084
A03-4675001-4775000,2,0.138302,0.137084
A03-4700001-4800000,2,0.146886,0.104361
A03-4725001-4825000,2,0.146886,0.104361
A03-4750001-4850000,2,0.146886,0.104361
A03-4775001-4875000,2,0.146886,0.104361
A03-4825001-4925000,5,0.65403,0.428667
A03-4850001-4950000,5,0.65403,0.428667
A03-4875001-4975000,7,0.631632,0.422766
A03-4900001-5000000,13,0.526167,0.403971
A03-4925001-5025000,12,0.381428,0.307189
A03-4950001-5050000,13,0.379614,0.280831
A03-4975001-5075000,26,0.326314,0.200637
A03-5000001-5100000,20,0.279588,0.146216
A03-5025001-5125000,16,0.312124,0.146646
A03-5050001-5150000,15,0.313758,0.158786
A03-5075001-5175000,8,0.618005,0.445598
A03-5100001-5200000,8,0.618005,0.445598
A03-5125001-5225000,8,0.618005,0.445598
A03-5150001-5250000,8,0.618005,0.445598
A03-5175001-5275000,1,0.127617,0.127617
A03-5200001-5300000,4,0.289994,0.170159
A03-5225001-5325000,4,0.289994,0.170159
A03-5250001-5350000,4,0.289994,0.170159
A03-5275001-5375000,3,0.340635,0.18434
A03-5425001-5525000,1,0.892374,0.892374
A03-5450001-5550000,3,0.914836,0.884765
A03-5475001-5575000,3,0.914836,0.884765
A03-5500001-5600000,7,0.67726,0.563888
A03-5525001-5625000,7,0.608905,0.504176
A03-5550001-5650000,5,0.464931,0.353463
A03-5575001-5675000,5,0.464931,0.353463
A03-5600001-5700000,1,0.474396,0.474396
A03-5625001-5725000,8,0.34817,0.184944
A03-5650001-5750000,8,0.34817,0.184944
A03-5675001-5775000,8,0.34817,0.184944
A03-5700001-5800000,8,0.34817,0.184944
A03-5750001-5850000,5,0.425073,0.309083
A03-5775001-5875000,5,0.425073,0.309083
A03-5800001-5900000,5,0.425073,0.309083
A03-5825001-5925000,5,0.425073,0.309083
A03-5950001-6050000,10,0.295051,0.0996482
A03-5975001-6075000,10,0.295051,0.0996482
A03-6000001-6100000,10,0.295051,0.0996482
A03-6025001-6125000,11,0.282472,0.0917897
A03-6050001-6150000,1,0.0132049,0.0132049
A03-6075001-6175000,5,-0.00443373,-0.00817312
A03-6100001-6200000,5,-0.00443373,-0.00817312
A03-6125001-6225000,8,0.0715729,0.0297657
A03-6150001-6250000,11,0.160325,0.0645061
A03-6175001-6275000,7,0.224741,0.109091
A03-6200001-6300000,7,0.224741,0.109091
A03-6225001-6325000,8,0.277017,0.16581
A03-6250001-6350000,14,0.233217,0.138439
A03-6275001-6375000,16,0.266035,0.166775
A03-6300001-6400000,20,0.253649,0.148127
A03-6325001-6425000,17,0.239844,0.126512
A03-6350001-6450000,8,0.269736,0.133451
A03-6375001-6475000,6,0.148716,0.0562229
A03-6400001-6500000,2,0.0681378,0.0215996
A03-6425001-6525000,1,0.252849,0.252849
A03-6450001-6550000,11,0.467335,0.280333
A03-6475001-6575000,11,0.467335,0.280333
A03-6500001-6600000,12,0.461356,0.249701
A03-6525001-6625000,11,0.489597,0.249414
A03-6550001-6650000,1,-0.0872573,-0.0872573
A03-6575001-6675000,2,-0.0159238,-0.0457942
A03-6600001-6700000,1,-0.00433107,-0.00433107
A03-6625001-6725000,10,0.0653841,0.0315575
A03-6650001-6750000,10,0.0653841,0.0315575
A03-6675001-6775000,17,0.245783,0.129024
A03-6700001-6800000,18,0.237609,0.128913
A03-6725001-6825000,15,0.276878,0.17337
A03-6750001-6850000,39,0.311091,0.141603
A03-6775001-6875000,34,0.300352,0.120044
A03-6800001-6900000,33,0.306817,0.119833
A03-6825001-6925000,28,0.330052,0.124851
A03-6850001-6950000,4,0.295711,0.143463
A03-6875001-6975000,1,0.141375,0.141375
A03-6900001-7000000,5,0.619518,0.464357
A03-6925001-7025000,12,0.650843,0.55181
A03-6950001-7050000,12,0.650843,0.55181
A03-6975001-7075000,12,0.650843,0.55181
A03-7000001-7100000,8,0.663458,0.555164
A03-7075001-7175000,8,0.538508,0.451186
A03-7100001-7200000,8,0.538508,0.451186
A03-7125001-7225000,10,0.574035,0.46755
A03-7150001-7250000,15,0.489098,0.345167
A03-7175001-7275000,11,0.460325,0.312948
A03-7200001-7300000,11,0.460325,0.312948
A03-7225001-7325000,16,0.347421,0.241667
A03-7250001-7350000,16,0.541501,0.398268
A03-7275001-7375000,12,0.536106,0.374822
A03-7300001-7400000,12,0.536106,0.374822
A03-7325001-7425000,7,0.739667,0.543437
A03-7350001-7450000,2,0.802496,0.398217
A03-7375001-7475000,2,0.802496,0.398217
A03-7400001-7500000,12,0.503569,0.326643
A03-7425001-7525000,11,0.440733,0.289523
A03-7450001-7550000,11,0.440733,0.289523
A03-7475001-7575000,16,0.453012,0.286611
A03-7500001-7600000,6,0.443434,0.243748
A03-7525001-7625000,7,0.473042,0.246768
A03-7550001-7650000,21,0.213624,0.137527
A03-7575001-7675000,26,0.14984,0.119671
A03-7600001-7700000,32,0.193115,0.141914
A03-7625001-7725000,30,0.193295,0.140496
A03-7650001-7750000,16,0.271997,0.190886
A03-7675001-7775000,6,0.331462,0.2383
A03-7700001-7800000,4,0.220319,0.210904
A03-7725001-7825000,6,0.220846,0.238824
A03-7750001-7850000,8,0.183565,0.180844
A03-7775001-7875000,8,0.183565,0.180844
A03-7800001-7900000,4,0.0569046,0.150785
A03-7825001-7925000,2,0.00492719,0.00690744
A03-7900001-8000000,6,0.503205,0.296175
A03-7925001-8025000,13,0.536105,0.37256
A03-7950001-8050000,15,0.508039,0.324526
A03-7975001-8075000,25,0.529872,0.33533
A03-8000001-8100000,19,0.540661,0.347695
A03-8025001-8125000,12,0.52307,0.294998
A03-8050001-8150000,10,0.556811,0.351537
A03-8075001-8175000,10,0.758153,0.375454
A03-8100001-8200000,16,0.632147,0.259409
A03-8125001-8225000,16,0.632147,0.259409
A03-8150001-8250000,17,0.625876,0.277947
A03-8175001-8275000,31,0.46066,0.287001
A03-8200001-8300000,25,0.478695,0.340042
A03-8225001-8325000,31,0.444868,0.303203
A03-8250001-8350000,38,0.455282,0.304485
A03-8275001-8375000,14,0.414399,0.260281
A03-8300001-8400000,17,0.40118,0.273182
A03-8325001-8425000,11,0.473669,0.340529
A03-8350001-8450000,6,0.281003,0.183138
A03-8375001-8475000,9,0.438183,0.237926
A03-8400001-8500000,6,0.505577,0.190196
A03-8425001-8525000,11,0.664169,0.408997
A03-8450001-8550000,13,0.655798,0.465642
A03-8475001-8575000,10,0.644651,0.501084
A03-8500001-8600000,11,0.612254,0.466126
A03-8525001-8625000,11,0.520253,0.396667
A03-8550001-8650000,12,0.502791,0.343476
A03-8575001-8675000,12,0.502791,0.343476
A03-8600001-8700000,11,0.528414,0.364106
A03-8625001-8725000,10,0.551356,0.397739
A03-8650001-8750000,8,0.689399,0.628341
A03-8675001-8775000,8,0.689399,0.628341
A03-8700001-8800000,8,0.689399,0.628341
A03-8725001-8825000,5,0.737041,0.48371
A03-8750001-8850000,1,-0.0422079,-0.0422079
A03-8775001-8875000,1,-0.0422079,-0.0422079
A03-8800001-8900000,1,-0.0422079,-0.0422079
A03-8850001-8950000,3,0.453494,0.239812
A03-8875001-8975000,5,0.310199,0.210508
A03-8900001-9000000,5,0.310199,0.210508
A03-8925001-9025000,5,0.310199,0.210508
A03-8950001-9050000,8,0.52542,0.448909
A03-8975001-9075000,6,0.572018,0.543028
A03-9000001-9100000,6,0.572018,0.543028
A03-9025001-9125000,6,0.572018,0.543028
A03-9125001-9225000,2,0.0831349,0.0785517
A03-9150001-9250000,3,0.0635249,0.0572902
A03-9175001-9275000,6,0.21691,0.130127
A03-9200001-9300000,6,0.21691,0.130127
A03-9225001-9325000,7,0.231352,0.139677
A03-9250001-9350000,22,0.18049,0.0740732
A03-9275001-9375000,21,0.154314,0.0590473
A03-9300001-9400000,27,0.142475,0.058619
A03-9325001-9425000,24,0.134187,0.0511931
A03-9350001-9450000,8,0.155887,0.0702496
A03-9375001-9475000,23,0.214461,0.143854
A03-9400001-9500000,17,0.23349,0.174467
A03-9425001-9525000,18,0.228937,0.170601
A03-9450001-9550000,18,0.228937,0.170601
A03-9475001-9575000,24,0.286703,0.179879
A03-9500001-9600000,24,0.286703,0.179879
A03-9525001-9625000,26,0.298464,0.199719
A03-9550001-9650000,27,0.297585,0.191026
A03-9575001-9675000,4,0.322247,0.23637
A03-9600001-9700000,4,0.322247,0.23637
A03-9625001-9725000,7,0.526458,0.377621
A03-9650001-9750000,6,0.530599,0.446388
A03-9675001-9775000,6,0.530599,0.446388
A03-9700001-9800000,6,0.530599,0.446388
A03-9775001-9875000,1,0.917404,0.917404
A03-9800001-9900000,1,0.917404,0.917404
A03-9825001-9925000,2,0.909252,0.909696
A03-9850001-9950000,2,0.909252,0.909696
A03-9875001-9975000,1,0.901987,0.901987
A03-9900001-10000000,1,0.901987,0.901987
A03-9925001-10025000,1,-0.0632911,-0.0632911
A03-9950001-10050000,1,-0.0632911,-0.0632911
A03-9975001-10075000,5,0.289631,0.154529
A03-10000001-10100000,9,0.304462,0.236822
A03-10025001-10125000,14,0.306307,0.208641
A03-10050001-10150000,24,0.31124,0.17231
A03-10075001-10175000,23,0.344349,0.206882
A03-10100001-10200000,19,0.348815,0.178923
A03-10125001-10225000,13,0.3743,0.205635
A03-10150001-10250000,6,0.35918,0.345615
A03-10175001-10275000,15,0.467146,0.340718
A03-10200001-10300000,15,0.467146,0.340718
A03-10225001-10325000,15,0.467146,0.340718
A03-10250001-10350000,12,0.518183,0.374655
A03-10275001-10375000,21,0.165979,0.0935794
A03-10300001-10400000,21,0.165979,0.0935794
A03-10325001-10425000,24,0.179815,0.106597
A03-10350001-10450000,26,0.212959,0.138973
A03-10375001-10475000,6,0.360478,0.337197
A03-10400001-10500000,6,0.360478,0.337197
A03-10425001-10525000,3,0.447839,0.476671
A03-10450001-10550000,3,0.62273,0.412168
A03-10475001-10575000,13,0.538388,0.430323
A03-10500001-10600000,13,0.538388,0.430323
A03-10525001-10625000,13,0.538388,0.430323
A03-10550001-10650000,11,0.502301,0.430249
A03-10625001-10725000,3,0.514374,0.315198
A03-10650001-10750000,3,0.514374,0.315198
A03-10675001-10775000,12,0.629434,0.496441
A03-10700001-10800000,12,0.629434,0.496441
A03-10725001-10825000,9,0.646444,0.556856
A03-10750001-10850000,19,0.632405,0.378028
A03-10775001-10875000,10,0.605941,0.217083
A03-10800001-10900000,17,0.581229,0.253991
A03-10825001-10925000,17,0.581229,0.253991
A03-10850001-10950000,8,0.517313,0.304432
A03-10875001-10975000,9,0.487488,0.281095
A03-10900001-11000000,15,0.477932,0.422624
A03-10925001-11025000,19,0.467135,0.412219
A03-10950001-11050000,20,0.47132,0.373374
A03-10975001-11075000,19,0.483012,0.388056
A03-11000001-11100000,6,0.41369,0.236091
A03-11025001-11125000,2,-0.0396259,-0.03812
A03-11075001-11175000,2,0.109626,0.106569
A03-11100001-11200000,14,0.151609,0.091333
A03-11125001-11225000,28,0.327999,0.156338
A03-11150001-11250000,35,0.265067,0.12601
A03-11175001-11275000,33,0.273505,0.127189
A03-11200001-11300000,27,0.244437,0.0500872
A03-11225001-11325000,21,0.205607,0.0333871
A03-11250001-11350000,14,0.305811,0.047731
A03-11275001-11375000,17,0.279587,0.0404067
A03-11300001-11400000,11,0.457441,0.224206
A03-11325001-11425000,20,0.142581,0.0724743
A03-11350001-11450000,20,0.142581,0.0724743
A03-11375001-11475000,34,0.218429,0.131787
A03-11400001-11500000,39,0.22285,0.133653
A03-11425001-11525000,22,0.261872,0.171894
A03-11450001-11550000,22,0.261872,0.171894
A03-11475001-11575000,5,0.254287,0.146343
A03-11525001-11625000,4,0.0240663,0.018507
A03-11550001-11650000,9,0.398936,0.208842
A03-11575001-11675000,14,0.428739,0.226062
A03-11600001-11700000,14,0.428739,0.226062
A03-11625001-11725000,34,0.496801,0.327921
A03-11650001-11750000,46,0.533556,0.378737
A03-11675001-11775000,50,0.529011,0.380341
A03-11700001-11800000,52,0.522994,0.381023
A03-11725001-11825000,28,0.535875,0.419811
A03-11750001-11850000,17,0.436834,0.307328
A03-11775001-11875000,17,0.344921,0.25492
A03-11800001-11900000,15,0.33483,0.235832
A03-11825001-11925000,23,0.413284,0.282207
A03-11850001-11950000,25,0.445189,0.311299
A03-11875001-11975000,31,0.44891,0.322422
A03-11900001-12000000,58,0.429465,0.293776
A03-11925001-12025000,55,0.414566,0.289803
A03-11950001-12050000,61,0.381632,0.26414
A03-11975001-12075000,53,0.431084,0.27818
A03-12000001-12100000,32,0.422526,0.248918
A03-12025001-12125000,33,0.443752,0.266186
A03-12050001-12150000,31,0.495332,0.318805
A03-12075001-12175000,25,0.478848,0.320864
A03-12100001-12200000,24,0.530435,0.411281
A03-12125001-12225000,18,0.527558,0.399921
A03-12150001-12250000,15,0.680917,0.548644
A03-12175001-12275000,21,0.550485,0.40847
A03-12200001-12300000,16,0.54152,0.403933
A03-12225001-12325000,17,0.526162,0.385185
A03-12250001-12350000,27,0.386481,0.216923
A03-12275001-12375000,28,0.367707,0.16835
A03-12300001-12400000,39,0.429739,0.228688
A03-12325001-12425000,38,0.436603,0.232464
A03-12350001-12450000,19,0.437768,0.230622
A03-12375001-12475000,14,0.491751,0.336491
A03-12400001-12500000,17,0.421377,0.297577
A03-12425001-12525000,26,0.462985,0.335859
A03-12450001-12550000,26,0.462985,0.335859
A03-12475001-12575000,26,0.463983,0.313797
A03-12500001-12600000,20,0.534689,0.327176
A03-12525001-12625000,18,0.506642,0.308867
A03-12550001-12650000,21,0.466391,0.29457
A03-12575001-12675000,24,0.433921,0.271764
A03-12600001-12700000,35,0.400436,0.254905
A03-12625001-12725000,28,0.371938,0.222574
A03-12650001-12750000,25,0.392045,0.224228
A03-12675001-12775000,19,0.43932,0.2809
A03-12700001-12800000,7,0.386779,0.319753
A03-12725001-12825000,11,0.614632,0.445865
A03-12750001-12850000,19,0.641945,0.43768
A03-12775001-12875000,19,0.641945,0.43768
A03-12800001-12900000,12,0.765909,0.506471
A03-12825001-12925000,8,0.684361,0.426426
A03-12850001-12950000,7,0.608987,0.420755
A03-12875001-12975000,13,0.551244,0.311923
A03-12900001-13000000,20,0.425383,0.220471
A03-12925001-13025000,29,0.369108,0.180378
A03-12950001-13050000,22,0.224005,0.103895
A03-12975001-13075000,16,0.142269,0.0734989
A03-13000001-13100000,9,0.194358,0.0912843
A03-13050001-13150000,2,-0.0234074,-0.0258435
A03-13075001-13175000,27,0.425422,0.239336
A03-13100001-13200000,27,0.425422,0.239336
A03-13125001-13225000,27,0.425422,0.239336
A03-13150001-13250000,25,0.430694,0.26055
A03-13175001-13275000,10,0.118592,0.0666347
A03-13200001-13300000,15,0.344124,0.151487
A03-13225001-13325000,18,0.308402,0.133112
A03-13250001-13350000,18,0.308402,0.133112
A03-13275001-13375000,9,0.42104,0.227832
A03-13300001-13400000,4,0.196914,0.111132
A03-13325001-13425000,1,0.320808,0.320808
A03-13350001-13450000,4,0.264726,0.171965
A03-13375001-13475000,9,0.15265,0.0962585
A03-13400001-13500000,13,0.190115,0.130438
A03-13425001-13525000,16,0.231752,0.158039
A03-13450001-13550000,18,0.364581,0.246827
A03-13475001-13575000,17,0.484145,0.336093
A03-13500001-13600000,13,0.550175,0.375709
A03-13525001-13625000,10,0.610586,0.405128
A03-13550001-13650000,8,0.530625,0.297323
A03-13575001-13675000,24,0.331688,0.240079
A03-13600001-13700000,31,0.314285,0.228682
A03-13625001-13725000,31,0.314285,0.228682
A03-13650001-13750000,28,0.316771,0.231447
A03-13675001-13775000,7,0.258676,0.189603
A03-13700001-13800000,5,0.272884,0.20825
A03-13725001-13825000,6,0.250634,0.186843
A03-13750001-13850000,8,0.2783,0.23174
A03-13775001-13875000,8,0.2783,0.23174
A03-13800001-13900000,3,0.289275,0.270891
A03-13825001-13925000,27,0.272166,0.202111
A03-13850001-13950000,25,0.264141,0.188966
A03-13875001-13975000,25,0.264141,0.188966
A03-13900001-14000000,26,0.268055,0.194044
A03-13925001-14025000,1,0.321016,0.321016
A03-13950001-14050000,1,0.321016,0.321016
A03-13975001-14075000,16,0.261494,0.157864
A03-14000001-14100000,17,0.382046,0.221857
A03-14025001-14125000,24,0.547601,0.322365
A03-14050001-14150000,30,0.490424,0.267038
A03-14075001-14175000,22,0.603012,0.365546
A03-14100001-14200000,23,0.551338,0.342838
A03-14125001-14225000,30,0.481325,0.341598
A03-14150001-14250000,34,0.548468,0.392333
A03-14175001-14275000,32,0.521286,0.373591
A03-14200001-14300000,34,0.488414,0.349767
A03-14225001-14325000,24,0.445494,0.280853
A03-14250001-14350000,22,0.443811,0.345705
A03-14275001-14375000,29,0.366689,0.243236
A03-14300001-14400000,24,0.388224,0.237778
A03-14325001-14425000,23,0.39254,0.263159
A03-14350001-14450000,21,0.256237,0.142534
A03-14375001-14475000,9,0.415005,0.299285
A03-14400001-14500000,17,0.304081,0.162894
A03-14425001-14525000,17,0.16277,0.0805695
A03-14450001-14550000,15,0.0778612,0.0394239
A03-14475001-14575000,16,0.104848,0.0547773
A03-14500001-14600000,9,0.212162,0.169587
A03-14525001-14625000,6,0.2629,0.233928
A03-14550001-14650000,3,0.356888,0.368907
A03-14575001-14675000,2,0.427116,0.410821
A03-14600001-14700000,1,0.096151,0.096151
A03-14625001-14725000,2,0.047109,0.0569139
A03-14650001-14750000,1,0.0176768,0.0176768
A03-14675001-14775000,1,0.0176768,0.0176768
A03-14700001-14800000,1,0.0176768,0.0176768
A03-14750001-14850000,11,0.143671,0.0567191
A03-14775001-14875000,11,0.143671,0.0567191
A03-14800001-14900000,12,0.348875,0.129423
A03-14825001-14925000,19,0.259129,0.105672
A03-14850001-14950000,10,0.505304,0.296615
A03-14875001-14975000,10,0.505304,0.296615
A03-14900001-15000000,9,0.394834,0.226332
A03-14925001-15025000,2,0.767761,0.791143
A03-14975001-15075000,2,0.615274,0.585772
A03-15000001-15100000,2,0.615274,0.585772
A03-15025001-15125000,4,0.446469,0.364023
A03-15050001-15150000,13,0.489568,0.231345
A03-15075001-15175000,12,0.490912,0.211151
A03-15100001-15200000,12,0.490912,0.211151
A03-15125001-15225000,10,0.564357,0.224927
A03-15150001-15250000,2,0.578186,0.375648
A03-15175001-15275000,1,0.0534182,0.0534182
A03-15200001-15300000,8,0.470765,0.281401
A03-15225001-15325000,8,0.470765,0.281401
A03-15250001-15350000,10,0.416551,0.247852
A03-15275001-15375000,10,0.416551,0.247852
A03-15300001-15400000,13,0.225503,0.145587
A03-15325001-15425000,16,0.486795,0.294451
A03-15350001-15450000,13,0.538124,0.340806
A03-15375001-15475000,14,0.527633,0.317731
A03-15400001-15500000,4,0.897409,0.709083
A03-15425001-15525000,1,0.0177532,0.0177532
A03-15450001-15550000,1,0.0177532,0.0177532
A03-15475001-15575000,6,0.356974,0.137067
A03-15500001-15600000,6,0.356974,0.137067
A03-15525001-15625000,7,0.341275,0.15814
A03-15550001-15650000,7,0.341275,0.15814
A03-15575001-15675000,4,0.217656,0.0458283
A03-15600001-15700000,4,0.217656,0.0458283
A03-15625001-15725000,13,0.0984083,0.0525933
A03-15650001-15750000,14,0.105284,0.0590995
A03-15675001-15775000,24,0.365669,0.198014
A03-15700001-15800000,24,0.365669,0.198014
A03-15725001-15825000,15,0.464484,0.266793
A03-15750001-15850000,14,0.491655,0.275587
A03-15775001-15875000,1,0.0345453,0.0345453
A03-15800001-15900000,1,0.0345453,0.0345453
A03-15825001-15925000,1,0.592199,0.592199
A03-15850001-15950000,3,0.332394,0.387245
A03-15875001-15975000,10,0.281573,0.234519
A03-15900001-16000000,14,0.276545,0.218525
A03-15925001-16025000,21,0.282824,0.172154
A03-15950001-16050000,19,0.280845,0.1603
A03-15975001-16075000,22,0.317416,0.152653
A03-16000001-16100000,18,0.334284,0.1469
A03-16025001-16125000,10,0.346185,0.149611
A03-16050001-16150000,10,0.346185,0.149611
A03-16075001-16175000,13,0.446895,0.254756
A03-16100001-16200000,13,0.446895,0.254756
A03-16125001-16225000,14,0.435346,0.238805
A03-16150001-16250000,16,0.405346,0.20528
A03-16175001-16275000,3,-0.0116465,-0.00911756
A03-16200001-16300000,8,0.184681,0.127892
A03-16225001-16325000,8,0.315903,0.22769
A03-16250001-16350000,14,0.542693,0.386971
A03-16275001-16375000,17,0.498401,0.343586
A03-16300001-16400000,17,0.620619,0.445561
A03-16325001-16425000,17,0.58918,0.408368
A03-16350001-16450000,10,0.545601,0.34503
A03-16375001-16475000,7,0.651392,0.432418
A03-16400001-16500000,3,0.148688,0.129698
A03-16425001-16525000,2,0.120805,0.0957749
A03-16450001-16550000,15,0.372581,0.173703
