CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A04-2475001-2575000,11,0.160434,0.106536
A04-2500001-2600000,11,0.160434,0.106536
A04-2550001-2650000,2,-0.0225554,-0.014113
A04-2575001-2675000,11,0.0383137,0.0316036
A04-2600001-2700000,11,0.0383137,0.0316036
A04-2625001-2725000,11,0.0383137,0.0316036
A04-2650001-2750000,12,0.0599768,0.0566386
A04-2675001-2775000,6,0.0448489,0.0531138
A04-2700001-2800000,7,0.0720064,0.0808821
A04-2725001-2825000,7,0.0720064,0.0808821
A04-2750001-2850000,7,0.050604,0.0668906
A04-2775001-2875000,4,0.0827374,0.113337
A04-2800001-2900000,4,0.0712064,0.106486
A04-2825001-2925000,11,0.149733,0.126483
A04-2850001-2950000,8,0.208612,0.148182
A04-2875001-2975000,8,0.208612,0.148182
A04-2900001-3000000,7,0.207468,0.13791
A04-2950001-3050000,2,0.0462606,0.038983
A04-2975001-3075000,2,0.0462606,0.038983
A04-3000001-3100000,2,0.0462606,0.038983
A04-3025001-3125000,2,0.0462606,0.038983
A04-3100001-3200000,4,0.103879,0.109276
A04-3125001-3225000,4,0.103879,0.109276
A04-3150001-3250000,4,0.103879,0.109276
A04-3175001-3275000,4,0.103879,0.109276
A04-3200001-3300000,6,0.166017,0.120832
A04-3225001-3325000,6,0.166017,0.120832
A04-3250001-3350000,6,0.166017,0.120832
A04-3275001-3375000,14,0.172029,0.107991
A04-3300001-3400000,12,0.193599,0.128711
A04-3325001-3425000,12,0.193599,0.128711
A04-3350001-3450000,15,0.172681,0.123735
A04-3375001-3475000,7,0.167937,0.152735
A04-3400001-3500000,3,0.112539,0.103831
A04-3425001-3525000,4,0.0785689,0.0706502
A04-3450001-3550000,1,-0.0288928,-0.0288928
A04-3475001-3575000,10,0.475723,0.324668
A04-3500001-3600000,13,0.452478,0.284708
A04-3525001-3625000,15,0.428614,0.244976
A04-3550001-3650000,15,0.428614,0.244976
A04-3575001-3675000,12,0.1327,0.0883184
A04-3600001-3700000,9,0.0524789,0.0672559
A04-3625001-3725000,6,0.0986072,0.110125
A04-3650001-3750000,6,0.0986072,0.110125
A04-3675001-3775000,4,0.182733,0.143756
A04-3700001-3800000,4,0.182733,0.143756
A04-3725001-3825000,4,0.182733,0.143756
A04-3750001-3850000,6,0.274532,0.213702
A04-3775001-3875000,2,0.357068,0.353594
A04-3800001-3900000,2,0.357068,0.353594
A04-3825001-3925000,2,0.357068,0.353594
A04-3925001-4025000,2,0.0263305,0.0348171
A04-3950001-4050000,2,0.0263305,0.0348171
A04-3975001-4075000,2,0.0263305,0.0348171
A04-4000001-4100000,2,0.0263305,0.0348171
A04-4025001-4125000,8,0.153733,0.143608
A04-4050001-4150000,9,0.150886,0.140184
A04-4075001-4175000,9,0.150886,0.140184
A04-4100001-4200000,9,0.150886,0.140184
A04-4125001-4225000,1,0.112795,0.112795
A04-4175001-4275000,8,0.0595375,0.0538539
A04-4200001-4300000,8,0.0595375,0.0538539
A04-4225001-4325000,8,0.0595375,0.0538539
A04-4250001-4350000,8,0.0595375,0.0538539
A04-4275001-4375000,10,0.0674392,0.0513572
A04-4300001-4400000,10,0.0674392,0.0513572
A04-4325001-4425000,17,0.055987,0.042594
A04-4350001-4450000,17,0.055987,0.042594
A04-4375001-4475000,9,0.0287385,0.0225943
A04-4400001-4500000,9,0.0287385,0.0225943
A04-4425001-4525000,3,-0.0012336,-0.00907453
A04-4450001-4550000,6,0.0454604,0.0320385
A04-4475001-4575000,4,0.0820825,0.0498518
A04-4500001-4600000,7,0.231979,0.0918984
A04-4525001-4625000,20,0.245027,0.165793
A04-4550001-4650000,31,0.167031,0.116981
A04-4575001-4675000,31,0.167031,0.116981
A04-4600001-4700000,34,0.11986,0.100359
A04-4625001-4725000,20,0.0283416,0.0379838
A04-4650001-4750000,6,0.0234857,0.0382783
A04-4675001-4775000,9,0.0415584,0.0522401
A04-4700001-4800000,3,0.15658,0.0801639
A04-4725001-4825000,4,0.122077,0.0835234
A04-4750001-4850000,4,0.122077,0.0835234
A04-4775001-4875000,1,0.0936021,0.0936021
A04-4800001-4900000,1,0.0936021,0.0936021
A04-4825001-4925000,1,-0.00447154,-0.00447154
A04-4850001-4950000,1,-0.00447154,-0.00447154
A04-4875001-4975000,1,-0.00447154,-0.00447154
A04-4900001-5000000,1,-0.00447154,-0.00447154
A04-4975001-5075000,10,0.0575594,0.0693727
A04-5000001-5100000,10,0.0575594,0.0693727
A04-5025001-5125000,20,0.098608,0.0837652
A04-5050001-5150000,21,0.0954151,0.0786098
A04-5075001-5175000,19,0.0973717,0.0715103
A04-5100001-5200000,34,0.0770636,0.0585438
A04-5125001-5225000,24,0.0490075,0.0420381
A04-5150001-5250000,23,0.0508587,0.044931
A04-5175001-5275000,15,0.0458801,0.0421197
A04-5200001-5300000,14,0.087195,0.0884983
A04-5225001-5325000,33,0.172953,0.145853
A04-5250001-5350000,33,0.172953,0.145853
A04-5275001-5375000,33,0.172953,0.145853
A04-5300001-5400000,22,0.237503,0.194558
A04-5325001-5425000,4,0.262657,0.18598
A04-5350001-5450000,4,0.262657,0.18598
A04-5375001-5475000,38,0.101562,0.103386
A04-5400001-5500000,35,0.0801498,0.0920731
A04-5425001-5525000,36,0.0940595,0.100196
A04-5450001-5550000,36,0.0940595,0.100196
A04-5475001-5575000,7,0.251897,0.208264
A04-5500001-5600000,7,0.251897,0.208264
A04-5525001-5625000,5,0.265187,0.207112
A04-5550001-5650000,10,0.145675,0.0910666
A04-5575001-5675000,15,0.00327628,0.010952
A04-5600001-5700000,15,0.00327628,0.010952
A04-5625001-5725000,15,0.00327628,0.010952
A04-5650001-5750000,10,0.0190209,0.0289173
A04-5675001-5775000,5,0.0276456,0.0401601
A04-5700001-5800000,5,0.0276456,0.0401601
A04-5725001-5825000,5,0.0276456,0.0401601
A04-5750001-5850000,6,0.03337,0.0558277
A04-5775001-5875000,1,0.134166,0.134166
A04-5800001-5900000,3,0.133718,0.0909214
A04-5825001-5925000,3,0.133718,0.0909214
A04-5850001-5950000,5,0.0301275,0.0228735
A04-5875001-5975000,8,0.0062192,0.00620065
A04-5900001-6000000,6,-0.0138138,-0.0148322
A04-5925001-6025000,6,-0.0138138,-0.0148322
A04-5950001-6050000,3,-0.0212821,-0.0215874
A04-5975001-6075000,14,0.0127146,0.0174388
A04-6000001-6100000,17,0.0149131,0.0194141
A04-6025001-6125000,17,0.0149131,0.0194141
A04-6050001-6150000,17,0.0149131,0.0194141
A04-6075001-6175000,6,0.036837,0.0463411
A04-6100001-6200000,3,0.0519578,0.0640496
A04-6125001-6225000,3,0.0519578,0.0640496
A04-6150001-6250000,3,0.0519578,0.0640496
A04-6200001-6300000,11,-0.00437479,0.00101817
A04-6225001-6325000,11,-0.00437479,0.00101817
A04-6250001-6350000,11,-0.00437479,0.00101817
A04-6275001-6375000,14,0.0193874,0.0215235
A04-6300001-6400000,3,0.0825305,0.0967099
A04-6325001-6425000,3,0.0825305,0.0967099
A04-6350001-6450000,3,0.0825305,0.0967099
A04-6400001-6500000,1,0.0310202,0.0310202
A04-6425001-6525000,1,0.0310202,0.0310202
A04-6450001-6550000,1,0.0310202,0.0310202
A04-6475001-6575000,1,0.0310202,0.0310202
A04-6500001-6600000,5,0.0426564,0.042936
A04-6525001-6625000,5,0.0426564,0.042936
A04-6550001-6650000,5,0.0426564,0.042936
A04-6575001-6675000,5,0.0426564,0.042936
A04-6650001-6750000,11,0.100253,0.106686
A04-6675001-6775000,11,0.100253,0.106686
A04-6700001-6800000,20,0.0519826,0.0543591
A04-6725001-6825000,20,0.0519826,0.0543591
A04-6750001-6850000,22,0.0756578,0.0625364
A04-6775001-6875000,22,0.0756578,0.0625364
A04-6800001-6900000,13,0.118012,0.112474
A04-6825001-6925000,18,0.114328,0.108953
A04-6850001-6950000,5,0.10321,0.0997974
A04-6875001-6975000,5,0.10321,0.0997974
A04-6900001-7000000,5,0.10321,0.0997974
A04-6975001-7075000,3,0.046361,0.0635747
A04-7000001-7100000,3,0.046361,0.0635747
A04-7025001-7125000,3,0.046361,0.0635747
A04-7050001-7150000,6,0.202946,0.170693
A04-7075001-7175000,3,0.300188,0.277811
A04-7100001-7200000,3,0.300188,0.277811
A04-7125001-7225000,3,0.300188,0.277811
A04-7200001-7300000,20,0.187889,0.1424
A04-7225001-7325000,26,0.197541,0.149114
A04-7250001-7350000,26,0.197541,0.149114
A04-7275001-7375000,28,0.20882,0.160689
A04-7300001-7400000,13,0.27282,0.22587
A04-7325001-7425000,7,0.289137,0.272476
A04-7350001-7450000,7,0.289137,0.272476
A04-7375001-7475000,5,0.279438,0.257
A04-7425001-7525000,8,0.20336,0.151768
A04-7450001-7550000,8,0.20336,0.151768
A04-7475001-7575000,8,0.20336,0.151768
A04-7500001-7600000,8,0.20336,0.151768
A04-7550001-7650000,5,0.204925,0.207108
A04-7575001-7675000,5,0.204925,0.207108
A04-7600001-7700000,5,0.204925,0.207108
A04-7625001-7725000,5,0.204925,0.207108
A04-7900001-8000000,2,0.222584,0.200509
A04-7925001-8025000,2,0.222584,0.200509
A04-7950001-8050000,2,0.222584,0.200509
A04-7975001-8075000,8,0.081951,0.0934843
A04-8000001-8100000,6,0.0409656,0.0578095
A04-8025001-8125000,9,0.0710516,0.0716242
A04-8050001-8150000,9,0.0710516,0.0716242
A04-8075001-8175000,4,0.151743,0.112635
A04-8100001-8200000,4,0.151743,0.112635
A04-8125001-8225000,1,0.152778,0.152778
A04-8150001-8250000,1,0.152778,0.152778
A04-8350001-8450000,1,0.437549,0.437549
A04-8375001-8475000,7,0.174988,0.141975
A04-8400001-8500000,7,0.174988,0.141975
A04-8425001-8525000,7,0.174988,0.141975
A04-8450001-8550000,7,0.102563,0.0791727
A04-8475001-8575000,1,-0.00206993,-0.00206993
A04-8500001-8600000,7,0.67079,0.49119
A04-8525001-8625000,7,0.67079,0.49119
A04-8550001-8650000,7,0.639145,0.54319
A04-8575001-8675000,9,0.60449,0.438923
A04-8600001-8700000,5,0.200933,0.116847
A04-8625001-8725000,8,0.230937,0.138824
A04-8650001-8750000,7,0.191985,0.106952
A04-8675001-8775000,5,0.213562,0.120137
A04-8700001-8800000,3,0.260488,0.175452
A04-8850001-8950000,2,0.00446597,-0.00475227
A04-8875001-8975000,17,0.149091,0.111522
A04-8900001-9000000,20,0.185154,0.139114
A04-8925001-9025000,23,0.202588,0.150747
A04-8950001-9050000,21,0.210553,0.165556
A04-8975001-9075000,6,0.349761,0.261882
A04-9000001-9100000,6,0.279646,0.232668
A04-9025001-9125000,3,0.244139,0.237038
A04-9050001-9150000,6,0.235845,0.189651
A04-9075001-9175000,10,0.181014,0.115315
A04-9100001-9200000,7,0.12215,0.0631477
A04-9125001-9225000,7,0.12215,0.0631477
A04-9150001-9250000,4,0.00161599,0.00381059
A04-9175001-9275000,2,0.178117,0.0969115
A04-9200001-9300000,2,0.178117,0.0969115
A04-9225001-9325000,2,0.178117,0.0969115
A04-9250001-9350000,2,0.178117,0.0969115
A04-9400001-9500000,7,0.291216,0.161088
A04-9425001-9525000,17,0.330303,0.211341
A04-9450001-9550000,17,0.330303,0.211341
A04-9475001-9575000,17,0.330303,0.211341
A04-9500001-9600000,11,0.324084,0.231846
A04-9525001-9625000,9,0.0864134,0.0853372
A04-9550001-9650000,9,0.0864134,0.0853372
A04-9575001-9675000,9,0.0864134,0.0853372
A04-9600001-9700000,11,0.0800813,0.0795717
A04-9625001-9725000,12,0.0879192,0.0679168
A04-9650001-9750000,12,0.0879192,0.0679168
A04-9675001-9775000,12,0.0879192,0.0679168
A04-9700001-9800000,9,0.0963592,0.0691796
A04-9750001-9850000,2,0.00671649,0.00912236
A04-9775001-9875000,2,0.00671649,0.00912236
A04-9800001-9900000,32,0.121392,0.10749
A04-9825001-9925000,32,0.121392,0.10749
A04-9850001-9950000,33,0.139387,0.121233
A04-9875001-9975000,35,0.152978,0.130516
A04-9900001-10000000,5,0.239833,0.229325
A04-9925001-10025000,10,0.196054,0.168304
A04-9950001-10050000,7,0.190968,0.157682
A04-9975001-10075000,5,0.112873,0.107283
A04-10000001-10100000,5,0.112873,0.107283
A04-10100001-10200000,6,0.101215,0.0851294
A04-10125001-10225000,6,0.101215,0.0851294
A04-10150001-10250000,14,0.191806,0.129496
A04-10175001-10275000,14,0.191806,0.129496
A04-10200001-10300000,8,0.253145,0.162771
A04-10225001-10325000,8,0.253145,0.162771
A04-10300001-10400000,1,0.443323,0.443323
A04-10325001-10425000,1,0.443323,0.443323
A04-10350001-10450000,2,0.400429,0.249753
A04-10375001-10475000,2,0.400429,0.249753
A04-10400001-10500000,4,0.00318362,0.0138615
A04-10425001-10525000,4,0.00318362,0.0138615
A04-10450001-10550000,3,0.000170143,-0.00024557
A04-10475001-10575000,3,0.000170143,-0.00024557
A04-10525001-10625000,6,0.00814459,0.00360789
A04-10550001-10650000,6,0.00814459,0.00360789
A04-10575001-10675000,6,0.00814459,0.00360789
A04-10600001-10700000,7,0.00421916,-0.00106915
A04-10625001-10725000,1,-0.0291314,-0.0291314
A04-10650001-10750000,1,-0.0291314,-0.0291314
A04-10675001-10775000,2,0.437786,0.250728
A04-10700001-10800000,1,0.530588,0.530588
A04-10725001-10825000,1,0.530588,0.530588
A04-10750001-10850000,1,0.530588,0.530588
A04-10775001-10875000,5,0.0930348,0.086763
A04-10800001-10900000,5,0.0930348,0.086763
A04-10825001-10925000,9,0.0769135,0.0671546
A04-10850001-10950000,10,0.0684845,0.0572411
A04-10875001-10975000,13,0.0827687,0.0799063
A04-10900001-11000000,13,0.0827687,0.0799063
A04-10925001-11025000,9,0.101069,0.0964673
A04-10950001-11050000,11,0.0948717,0.0876453
A04-10975001-11075000,3,0.0291951,0.0213042
A04-11000001-11100000,3,0.0291951,0.0213042
A04-11025001-11125000,6,0.0878476,0.06716
A04-11050001-11150000,5,0.466817,0.355875
A04-11075001-11175000,7,0.430496,0.311294
A04-11100001-11200000,7,0.430496,0.311294
A04-11125001-11225000,11,0.493506,0.411854
A04-11150001-11250000,9,0.408104,0.34334
A04-11175001-11275000,7,0.431814,0.38434
A04-11200001-11300000,9,0.432851,0.391174
A04-11225001-11325000,2,0.436571,0.415092
A04-11250001-11350000,2,0.436571,0.415092
A04-11275001-11375000,2,0.436571,0.415092
A04-11300001-11400000,4,0.184208,0.196267
A04-11325001-11425000,4,0.184208,0.196267
A04-11350001-11450000,4,0.184208,0.196267
A04-11375001-11475000,4,0.184208,0.196267
A04-11500001-11600000,2,0.407671,0.230477
A04-11525001-11625000,4,0.244159,0.16529
A04-11550001-11650000,5,0.334162,0.244649
A04-11575001-11675000,5,0.334162,0.244649
A04-11600001-11700000,3,0.294397,0.254097
A04-11625001-11725000,1,0.562082,0.562082
A04-11700001-11800000,4,0.235553,0.199679
A04-11725001-11825000,4,0.235553,0.199679
A04-11750001-11850000,4,0.235553,0.199679
A04-11775001-11875000,4,0.235553,0.199679
A04-11800001-11900000,11,0.141989,0.107262
A04-11825001-11925000,19,0.246899,0.201755
A04-11850001-11950000,22,0.27255,0.220823
A04-11875001-11975000,29,0.233733,0.193918
A04-11900001-12000000,19,0.272543,0.241768
A04-11925001-12025000,17,0.170612,0.145888
A04-11950001-12050000,18,0.0958794,0.0928431
A04-11975001-12075000,11,0.0820858,0.0823334
A04-12000001-12100000,14,0.135532,0.112252
A04-12025001-12125000,21,0.214638,0.169331
A04-12050001-12150000,17,0.254951,0.196477
A04-12075001-12175000,17,0.254951,0.196477
A04-12100001-12200000,23,0.296627,0.216861
A04-12125001-12225000,20,0.453466,0.35946
A04-12150001-12250000,44,0.383915,0.29082
A04-12175001-12275000,44,0.383915,0.29082
A04-12200001-12300000,44,0.335743,0.260736
A04-12225001-12325000,34,0.251469,0.19843
A04-12250001-12350000,11,0.120629,0.101635
A04-12275001-12375000,15,0.117531,0.0966517
A04-12300001-12400000,5,0.106117,0.0620126
A04-12325001-12425000,6,0.14981,0.103721
A04-12350001-12450000,5,0.153283,0.128811
A04-12375001-12475000,7,0.175985,0.134955
A04-12400001-12500000,7,0.175985,0.134955
A04-12425001-12525000,6,0.136312,0.105404
A04-12450001-12550000,11,0.108894,0.0749638
A04-12475001-12575000,9,0.0730031,0.0517232
A04-12500001-12600000,23,0.237413,0.185655
A04-12525001-12625000,25,0.221161,0.169093
A04-12550001-12650000,27,0.195665,0.165666
A04-12575001-12675000,23,0.213242,0.182594
A04-12600001-12700000,14,0.146776,0.125138
A04-12625001-12725000,12,0.165718,0.149555
A04-12650001-12750000,9,0.258822,0.208156
A04-12675001-12775000,10,0.251909,0.19948
A04-12700001-12800000,5,0.162073,0.127594
A04-12725001-12825000,5,0.162073,0.127594
A04-12750001-12850000,1,0.121394,0.121394
A04-12800001-12900000,2,0.398825,0.397021
A04-12825001-12925000,5,0.25484,0.212823
A04-12850001-12950000,6,0.232259,0.188199
A04-12875001-12975000,7,0.205163,0.159487
A04-12900001-13000000,5,0.0818265,0.0644735
A04-12925001-13025000,7,0.111464,0.0964736
A04-12950001-13050000,18,0.100331,0.0786003
A04-12975001-13075000,20,0.11659,0.0973706
A04-13000001-13100000,20,0.11659,0.0973706
A04-13025001-13125000,15,0.109694,0.0882928
A04-13050001-13150000,3,0.212395,0.173275
A04-13325001-13425000,8,0.175451,0.16623
A04-13350001-13450000,8,0.175451,0.16623
A04-13375001-13475000,8,0.175451,0.16623
A04-13400001-13500000,8,0.175451,0.16623
A04-13650001-13750000,5,0.406103,0.30369
A04-13675001-13775000,8,0.307462,0.241824
A04-13700001-13800000,8,0.307462,0.241824
A04-13725001-13825000,8,0.307462,0.241824
A04-13750001-13850000,3,0.126808,0.138714
A04-13825001-13925000,8,0.108346,0.0961059
A04-13850001-13950000,12,0.0998669,0.0906092
A04-13875001-13975000,18,0.0799103,0.0749964
A04-13900001-14000000,18,0.0799103,0.0749964
A04-13925001-14025000,10,0.0496937,0.0581088
A04-13950001-14050000,6,0.0334823,0.043771
A04-13975001-14075000,20,0.140672,0.0785477
A04-14000001-14100000,20,0.140672,0.0785477
A04-14025001-14125000,21,0.138891,0.0779112
A04-14050001-14150000,21,0.138891,0.0779112
A04-14075001-14175000,1,0.0651821,0.0651821
A04-14100001-14200000,8,0.024046,0.0272857
A04-14125001-14225000,7,0.021355,0.021872
A04-14150001-14250000,7,0.021355,0.021872
A04-14175001-14275000,9,0.0185016,0.0166992
A04-14200001-14300000,5,-0.00728738,-0.0103141
A04-14225001-14325000,14,0.00386589,0.00742438
A04-14250001-14350000,14,0.00386589,0.00742438
A04-14275001-14375000,12,0.00346188,0.00889602
A04-14300001-14400000,9,0.00823204,0.0172791
A04-14550001-14650000,3,0.0331827,0.0207565
A04-14575001-14675000,3,0.0331827,0.0207565
A04-14600001-14700000,3,0.0331827,0.0207565
A04-14625001-14725000,4,0.0325608,0.0185347
A04-14650001-14750000,12,0.104113,0.0489052
A04-14675001-14775000,15,0.159147,0.0660831
A04-14700001-14800000,15,0.159147,0.0660831
A04-14725001-14825000,14,0.161405,0.0699556
A04-14750001-14850000,8,0.136748,0.103729
A04-14775001-14875000,5,0.0550407,0.0850896
A04-14800001-14900000,10,0.150051,0.114659
A04-14825001-14925000,10,0.150051,0.114659
A04-14850001-14950000,12,0.142003,0.113971
A04-14875001-14975000,15,0.205635,0.149605
A04-14900001-15000000,14,0.162808,0.126815
A04-14925001-15025000,14,0.162808,0.126815
A04-14950001-15050000,7,0.228303,0.161271
A04-14975001-15075000,4,0.0753835,0.0631186
A04-15025001-15125000,14,0.0842402,0.0854831
A04-15050001-15150000,14,0.0842402,0.0854831
A04-15075001-15175000,14,0.0842402,0.0854831
A04-15100001-15200000,14,0.0842402,0.0854831
A04-15175001-15275000,21,0.217301,0.148671
A04-15200001-15300000,21,0.217301,0.148671
A04-15225001-15325000,21,0.217301,0.148671
A04-15250001-15350000,23,0.214598,0.135037
A04-15275001-15375000,2,-0.0117407,-0.00811986
A04-15300001-15400000,2,-0.0117407,-0.00811986
A04-15325001-15425000,12,0.221932,0.177811
A04-15350001-15450000,10,0.22952,0.214997
A04-15375001-15475000,10,0.22952,0.214997
A04-15400001-15500000,11,0.249918,0.230166
A04-15425001-15525000,1,0.381851,0.381851
A04-15450001-15550000,4,0.134484,0.140548
A04-15475001-15575000,7,0.117384,0.118101
A04-15500001-15600000,6,0.0758158,0.0741432
A04-15525001-15625000,7,0.0659423,0.066202
A04-15550001-15650000,4,0.0755499,0.0707686
A04-15575001-15675000,1,0.0185547,0.0185547
A04-15600001-15700000,14,0.235129,0.18311
A04-15625001-15725000,17,0.284463,0.22213
A04-15650001-15750000,17,0.284463,0.22213
A04-15675001-15775000,22,0.278347,0.218578
A04-15700001-15800000,9,0.298645,0.251525
A04-15725001-15825000,5,0.262392,0.206502
A04-15750001-15850000,9,0.217997,0.181164
A04-15775001-15875000,4,0.132285,0.149492
A04-15800001-15900000,4,0.132285,0.149492
A04-15825001-15925000,4,0.132285,0.149492
A04-15875001-15975000,4,0.113671,0.0839586
A04-15900001-16000000,5,0.10938,0.0784925
A04-15925001-16025000,8,0.0858947,0.0721492
A04-15950001-16050000,11,0.104757,0.0958233
A04-15975001-16075000,13,0.140146,0.127924
A04-16000001-16100000,12,0.142015,0.133865
A04-16025001-16125000,10,0.182211,0.168567
A04-16050001-16150000,12,0.219388,0.163457
A04-16075001-16175000,6,0.255425,0.169448
A04-16100001-16200000,7,0.212886,0.147056
A04-16125001-16225000,6,0.20399,0.127563
A04-16150001-16250000,1,0.012707,0.012707
A04-16175001-16275000,1,0.012707,0.012707
A04-16375001-16475000,2,0.145952,0.147538
A04-16400001-16500000,2,0.145952,0.147538
A04-16425001-16525000,7,0.185905,0.190969
A04-16450001-16550000,13,0.0945156,0.0991452
A04-16475001-16575000,11,0.0836462,0.0903465
A04-16500001-16600000,16,0.0578898,0.0695719
A04-16525001-16625000,11,-0.00356188,0.00649458
A04-16550001-16650000,5,0.00427683,0.0238677
A04-16575001-16675000,8,0.0847767,0.0792965
A04-16600001-16700000,3,0.287382,0.171678
A04-16625001-16725000,3,0.287382,0.171678
A04-16650001-16750000,3,0.287382,0.171678
A04-16675001-16775000,3,0.0637932,0.0586775
A04-16700001-16800000,3,0.0637932,0.0586775
A04-16725001-16825000,3,0.0637932,0.0586775
A04-16750001-16850000,4,0.106952,0.0929557
